waveform_id,spin_status,theta_f,chifx,chify,chifz,spinf,massf,mass_ratio,delta,mass1,mass2,eccentricity,chi1x_isco,chi1y_isco,chi1z_isco,chi2x_isco,chi2y_isco,chi2z_isco,chi_s_isco,chi_a_isco,kick_velocity,kick_angle
SXS:BBH:0001,non_spinning,0.0,-7.29520687012e-10,7.40468371215e-10,0.686461676493,0.686461676493,0.951609417715,0.9999999899440033,0.0,0.500000161328,0.500000166356,0.0002569,-3.535728241793275e-09,-1.123735600729297e-09,-0.00041999611393105904,3.6036880198482085e-09,9.09165042755342e-10,-0.0004200427391572599,-0.00042001942654427667,2.331472495741779e-08,4.065849943086685e-09,0.4151177563494579
SXS:BBH:0002,non_spinning,0.0,3.75218798083e-10,1.32614402018e-09,0.686447876542,0.686447876542,0.951609624635,0.9999999983300005,0.0,0.50000014488,0.500000145715,0.0001746,-2.097727911602034e-09,-2.568315491738032e-10,-0.00046424399315829576,1.8388518870955026e-09,7.802449974810008e-10,-0.00046397500492327304,-0.0004641094990406721,-1.3449372998005167e-07,1.435325843217551e-08,0.5939850050890296
SXS:BBH:0003,precessing,0.1880143476987444,0.0664601205164,0.00957605779857,0.691447175396,0.694699823567793,0.951082695452,1.0004396992438829,0.00021980129870378712,0.500219790598,0.499999941002,0.0002869,-0.2071381720219116,0.44375628266415884,0.09038541485440309,-7.740042521116395e-05,-4.001682534190691e-05,-0.0004938905549156873,0.04495574984442107,0.045449531841551365,0.0023280500887682258,0.07893865006426601
SXS:BBH:0004,spinning_aligned,2.1073424255447017e-08,9.13765586478e-10,-3.77301001538e-10,0.608209224498,0.608209224498,0.957720872946,1.0004591540143728,0.00022952431439896,0.500229600569,0.500000023551,0.0003802,-1.8481243278306978e-09,4.846542169172521e-10,-0.4976300934285285,-1.0544877047608205e-09,2.3781539159297765e-10,-0.00025836006898102506,-0.2490013062016267,-0.24874300543256314,0.0004022505473857536,1.570778877653959
SXS:BBH:0005,spinning_aligned,0.0,-3.59606685604e-11,-4.66653370904e-09,0.760697507735,0.760697507735,0.94388540029,1.0004601318711066,0.00023001301709898756,0.500229910358,0.499999844494,0.0002355,-2.0144338208832007e-09,6.308736104913455e-10,0.4987795464811018,6.81223229340828e-10,1.0350858358133021e-09,-0.0010415436869078726,0.2489264840756501,0.24996778819395182,0.0003449879677530347,1.5707957538870825
SXS:BBH:0006,precessing,0.14190407703795205,0.0509404665516,0.030144213296,0.632887138832,0.6356490660944014,0.956545323918,1.3450980138969482,0.14715718142777515,0.573607077412,0.426442587444,0.0002485,-0.23413007343681547,0.14725277972663356,-0.08717629604123801,0.013238801769733294,-0.026869299457008975,-0.15280553047118553,-0.11516200667722488,0.015157092623244987,0.0017794586155264424,2.9974921643160473
SXS:BBH:0007,non_spinning,1.4901161193847656e-08,3.05633612362e-09,1.64630321076e-08,0.664090940995,0.6640909409950002,0.955269623847,1.4999992798629518,0.199999769556078,0.600000088412,0.400000250978,0.0004338,1.6708872745656435e-09,2.2195512824345226e-09,-0.0006200703855905776,5.499062920521304e-10,2.3954500780755597e-09,-0.00021186220473835358,-0.00045678706621514096,-0.00028729725360210074,0.00033968155343670823,1.5707863116549403
SXS:BBH:0008,non_spinning,8.161702118890975e-08,5.37191132331e-08,2.73061848107e-08,0.664090718508,0.6640907185080027,0.955267129967,1.4999989750008755,0.19999967200014532,0.600000102526,0.400000341684,0.0015862,1.3093386270963301e-08,-4.549284822844002e-09,-0.0005647478358396108,-4.851779018340633e-09,2.741187911810597e-09,-0.0003086862313559491,-0.00046232315205206175,-0.00021537406571826352,0.0003345566549620342,1.57076810346671
SXS:BBH:0009,spinning_aligned,1.305532223809425e-06,-4.1716949519e-08,-8.97336013476e-09,0.781566173776,0.7815661737760011,0.94460853583,1.500684418192987,0.20021895387934838,0.600274370923,0.400000402247,9.5e-05,1.1834788690561436e-08,1.232135984599921e-07,0.49809770782408685,4.1164879343422844e-09,4.728296663133756e-09,-0.000680998376813182,0.29864083011005643,0.2991854797042705,0.00021449997826837014,1.570214345911099
SXS:BBH:0010,precessing,0.1472724936095539,0.0616856550754,0.0107823070908,0.559801700166,0.5632932821337616,0.961575097951,1.5006935311406624,0.20022186841594933,0.600277912813,0.400000333417,0.0004385,0.1711338196360061,0.2671960126015507,-0.38317538828181286,2.510679682353724e-05,1.1705137218658349e-05,-0.0001527076040846561,-0.23000880632843898,-0.22988667412616548,0.001431615848561605,0.42852772456096055
SXS:BBH:0011,precessing,0.11443703205232557,0.0588495358563,-0.00459910038295,0.767541127116,0.769807639225108,0.945887072058,1.5006696578353054,0.20021423312214245,0.60026830993,0.400000297731,6.03e-05,0.13101103861533808,-0.1627766413499356,0.452172470551913,-1.2973985100778076e-05,-6.186480052007941e-05,-0.0005343581239876945,0.2711382314802139,0.27156560350219483,0.0020347026229670445,3.024783959265953
SXS:BBH:0012,spinning_aligned,5.960464477539064e-08,3.17933209092e-08,9.1501306625e-09,0.540383658666,0.540383658666001,0.962622285899,1.500680352647488,0.2002176536147112,0.600272561263,0.400000280009,5.96e-05,4.378506005928075e-08,1.2762544527304973e-08,-0.4977690315443526,-1.0075468595570102e-09,-6.242917015254264e-10,-0.00012028294254469717,-0.2987636896281243,-0.2986674894541057,0.0007834699446957038,1.5707859472154786
SXS:BBH:0013,spinning_aligned,1.0430812835693365e-07,1.68307913947e-08,3.46443693278e-08,0.781377933182,0.7813779331820009,0.944600272751,1.5006796015068786,0.20021741338041724,0.600272209917,0.400000246098,0.0001357,-1.4453083371857432e-08,4.831367348313095e-08,0.49855237999283836,3.739074354626978e-09,-3.776055820352825e-09,-0.0008149601297020633,0.29885972851456505,0.29951151943509,0.00021302305674245558,1.5706207629227364
SXS:BBH:0014,spinning_aligned,0.0,-1.38022394836e-09,1.77730015903e-10,0.540290671657,0.540290671657,0.962684511552,1.500678597231957,0.2002170921869634,0.600271845173,0.400000270731,4.03e-05,1.4637531076794904e-09,7.954662816962397e-10,-0.4976667959871876,2.4294144114074477e-11,1.4385093263810092e-10,-9.237624101426453e-05,-0.29869103784819817,-0.2986171569095469,0.0007545833500250529,1.5707959743935764
